statistics,f_21_001,f_21_0001,f_21_00001,f_21_001_startvalue,f_21_0001_startvalue,f_21_00001_startvalue,f_49_001,f_49_0001,f_49_00001,f_49_001_startvalue,f_49_0001_startvalue,f_49_00001_startvalue,c_21_001,c_21_0001,c_21_00001,c_49_001,c_49_0001,c_49_00001,m_21_001,m_21_0001,m_21_00001,m_49_001,m_49_0001,m_49_00001
i_10222_21630_AS_PartBFreshWaterLabels,-1.4739019,-1.4726325,-1.4726325,-1.473241,-1.4721731,-1.4719463,-1.4737789,-1.4718216,-1.4718216,-1.4720313,-1.4719727,-1.4718228,-1.47708759,-1.472382746,-1.471938373,-1.47712304,-1.472244474,-1.471721438,-1.4769,-1.4724,-1.4719,-1.4769,-1.4722,-1.4717
i_10222_21630_AS_PartBSaltWaterLabels,-1.0485998,-1.047666,-1.047666,-1.0484197,-1.0473172,-1.0471,-1.0484639,-1.0470351,-1.0469943,-1.0471973,-1.0471409,-1.0469979,-1.052257422,-1.047545381,-1.0471005,-1.052316896,-1.047426752,-1.0469032,-1.0521,-1.0476,-1.0471,-1.0521,-1.0474,-1.0469
i_10222_21630_AS_PartC_ETC1_small_proportion,-0.0993468,-0.0991863,-0.0991863,-0.1003353,-0.0992113,-0.09898,-0.0992131,-0.0989336,-0.0989336,-0.0990642,-0.0990418,-0.0988619,-0.10414495,-0.099425248,-0.098980055,-0.104254083,-0.099346217,-0.098822476,-0.10396,-0.099466,-0.098979,-0.10405,-0.09933,-0.098823
i_10222_21630_AS_PartC_ETC2,-0.6992417,-0.6986041,-0.6986041,-0.6995132,-0.6984183,-0.69818,-0.6991562,-0.6981101,-0.6981101,-0.6982652,-0.698237,-0.6980902,-0.70334197,-0.698625718,-0.698180586,-0.703420351,-0.698522306,-0.697998525,-0.70315,-0.69867,-0.69818,-0.70322,-0.69851,-0.698
i_242_1792_AS_ControlledExperiment,0.7032368,0.7005963,0.7005963,0.6927221,0.693761,0.6939847,0.703516,0.6948978,0.6943158,0.6941403,0.6941612,0.69426,0.689146852,0.693609197,0.694030092,0.68913129,0.693761887,0.694256049,0.68932,0.69357,0.69403,0.68932,0.69378,0.69426
i_242_1792_AS_CorrectGraph1,-1.7000734,-1.6936593,-1.6936593,-1.6805781,-1.6795025,-1.6793455,-1.6999535,-1.6805381,-1.6793079,-1.6794225,-1.679345,-1.6792044,-1.684311358,-1.679827128,-1.679404503,-1.684230928,-1.679560556,-1.679063829,-1.6841,-1.6799,-1.6794,-1.684,-1.6795,-1.6791
i_242_1792_AS_heightPattern,-0.1135834,-0.113061,-0.113061,-0.1136363,-0.112579,-0.11237,-0.1133669,-0.1122325,-0.1121519,-0.1123254,-0.1122711,-0.1121301,-0.117269172,-0.112794203,-0.112372224,-0.117237624,-0.112588455,-0.112092879,-0.1171,-0.11283,-0.11237,-0.11705,-0.11257,-0.11209
i_242_1792_AS_Horizontal_distance_pattern,-0.1024973,-0.101991,-0.101991,-0.1026717,-0.1015902,-0.10141,-0.1022352,-0.101283,-0.1012028,-0.1013599,-0.1013056,-0.1011696,-0.106303816,-0.101828982,-0.101407015,-0.106272836,-0.101623888,-0.101128328,-0.10613,-0.10187,-0.10141,-0.10608,-0.10161,-0.10113
i_242_1792_AS_LabeledTests,-0.9128205,-0.9092201,-0.9092201,-0.9026393,-0.9015819,-0.9013779,-0.9126439,-0.9019548,-0.9012748,-0.9014078,-0.9013488,-0.901191,-0.906326925,-0.901844938,-0.901422407,-0.906262744,-0.901600347,-0.901103924,-0.90616,-0.90188,-0.90142,-0.90607,-0.90158,-0.9011
i_242_1792_AS_SimilarHorizontal,-1.5586857,-1.5527487,-1.5527487,-1.5407702,-1.5396944,-1.539535,-1.5585557,-1.5406251,-1.5394769,-1.5395934,-1.5395481,-1.5393948,-1.544496116,-1.540012014,-1.539589379,-1.544417625,-1.539748353,-1.539251646,-1.5443,-1.5401,-1.5396,-1.5442,-1.5397,-1.5393
i_242_1792_AS_SimilarVertical,-0.1644421,-0.1637021,-0.1637021,-0.1638177,-0.1627361,-0.16256,-0.1642131,-0.1624722,-0.1623496,-0.1624981,-0.162452,-0.1623107,-0.167454159,-0.162978582,-0.162556553,-0.167420046,-0.162769877,-0.16227423,-0.16728,-0.16302,-0.16256,-0.16723,-0.16275,-0.16227
i_242_1098_AS_CactusTable,-0.7258034,-0.7225145,-0.7225145,-0.7165921,-0.7155155,-0.71533,-0.7256895,-0.7154741,-0.7151779,-0.7153376,-0.7153295,-0.7151778,-0.720329659,-0.715759834,-0.715328937,-0.720385429,-0.71562687,-0.715118834,-0.72015,-0.7158,-0.71533,-0.72019,-0.71561,-0.71512
i_242_1098_AS_FernTable,-1.8399973,-1.8315428,-1.8315428,-1.8147271,-1.8137177,-1.8135,-1.8400128,-1.8142381,-1.8134748,-1.8136092,-1.8136314,-1.8134668,-1.818521545,-1.81397624,-1.813547205,-1.818588944,-1.813871564,-1.813365948,-1.8183,-1.814,-1.8135,-1.8184,-1.8139,-1.8134
i_242_1098_AS_MesquiteTable,-0.2271105,-0.2262429,-0.2262429,-0.2254003,-0.2243303,-0.2241,-0.2269603,-0.223977,-0.2239292,-0.2241042,-0.2240443,-0.22392,-0.229108973,-0.224530406,-0.22409891,-0.229157634,-0.224382529,-0.223873691,-0.22893,-0.22457,-0.2241,-0.22896,-0.22437,-0.22387
i_242_1098_AS_MS_CannotSurvive,1.4030852,1.3963643,1.3963643,1.3810229,1.382119,1.3824,1.4034617,1.3834412,1.3827884,1.3825488,1.3826313,1.3827572,1.377409932,1.38200168,1.382433709,1.377382068,1.382193475,1.382703139,1.3776,1.382,1.3824,1.3776,1.3822,1.3827
i_242_1098_AS_MS_SomeSurvive,1.5800199,1.5725393,1.5725393,1.5555805,1.5566803,1.5569274,1.5804152,1.5581107,1.5573784,1.557129,1.5571947,1.5573567,1.551976959,1.556568706,1.557000668,1.551950081,1.556763603,1.557273197,1.5521,1.5565,1.557,1.5522,1.5568,1.5573
i_242_1098_AS_Number_of_SurvivalTraits_ALL,0.2038777,0.2026596,0.2026596,0.1990454,0.2001351,0.20038,0.2040728,0.2007423,0.2006449,0.2004074,0.2004454,0.20062,0.195362558,0.199947007,0.20037886,0.195320459,0.200108052,0.200617385,0.19554,0.19991,0.20038,0.19552,0.20012,0.20062
i_242_1098_AS_PartA_start_and_end_of_experiment,0.737215,0.7334932,0.7334932,0.7245419,0.7256582,0.7258605,0.7375143,0.7265767,0.7262288,0.7259843,0.7260704,0.72617,0.72089103,0.72548037,0.725912447,0.720856526,0.725656776,0.726166443,0.72106,0.72544,0.72591,0.72105,0.72567,0.72617
i_242_1704_AS_PartA3Metals,1.7670607,1.7671186,1.7671186,1.8030406,1.8059215,1.8079972,1.7438472,1.7439057,1.7439057,1.7438003,1.7438932,1.7440269,1.832080558,1.839348891,1.840040895,1.832044954,1.839562811,1.840376112,1.8324,1.8393,1.84,1.8323,1.8396,1.8404
i_242_1704_AS_PartAConstant,1.4445157,1.4445747,1.4445747,1.4730939,1.4757221,1.4774137,1.4258718,1.4259825,1.4259825,1.4259097,1.425999,1.4261264,1.495256695,1.502556226,1.503251292,1.495218409,1.50276834,1.503585373,1.4956,1.5025,1.5033,1.4955,1.5028,1.5036
i_242_1704_AS_PartAThreeTrials,2.2106541,2.2106541,2.2106541,2.2570016,2.2602375,2.2628203,2.1809394,2.1808224,2.1808224,2.1807099,2.1807875,2.1809143,2.296425563,2.303637467,2.304323954,2.296352644,2.303812819,2.304619509,2.2967,2.3036,2.3043,2.2966,2.3038,2.3046
i_242_1704_AS_PartBIron,-1.1412078,-1.1409335,-1.1409335,-1.1669947,-1.1662847,-1.1674108,-1.1265216,-1.1258308,-1.1257756,-1.1258644,-1.1258131,-1.1256516,-1.189818153,-1.182583322,-1.181894205,-1.190442807,-1.182973262,-1.182163751,-1.1895,-1.1826,-1.1819,-1.1902,-1.1829,-1.1822
i_242_1704_AS_PartBLead,-0.6549738,-0.6547537,-0.6547537,-0.6702606,-0.6691698,-0.6697502,-0.6467055,-0.6461148,-0.6460553,-0.6461309,-0.6461171,-0.645967,-0.684245413,-0.676954307,-0.676259796,-0.684891391,-0.677360731,-0.676544663,-0.68394,-0.67702,-0.67626,-0.6846,-0.67734,-0.67655
i_242_1704_AS_PartBNickel,-1.0262391,-1.0260165,-1.0260165,-1.0495282,-1.0487261,-1.0497207,-1.0131355,-1.0124624,-1.0124092,-1.0125011,-1.0124496,-1.0122986,-1.070189502,-1.062939432,-1.062248852,-1.070824346,-1.063338526,-1.062527259,-1.0699,-1.063,-1.0622,-1.0705,-1.0633,-1.0625
i_242_1704_AS_PartBSilver,-0.0933384,-0.0931748,-0.0931748,-0.0970494,-0.0955441,-0.0955238,-0.0921835,-0.0916928,-0.0916403,-0.0917714,-0.0916661,-0.0915415,-0.101661299,-0.094332074,-0.093633937,-0.102207886,-0.094632909,-0.09381222,-0.10135,-0.094395,-0.093632,-0.10192,-0.094607,-0.093813
i_242_2043_AS_ETC_1,2.6371448,2.6228437,2.6228437,2.5650644,2.5661832,2.5665674,2.6376266,2.5827493,2.5691001,2.568009,2.5680858,2.5681738,2.563252505,2.567607276,2.568020862,2.563087499,2.56763653,2.568123125,2.5634,2.5676,2.568,2.5633,2.5677,2.5681
i_242_2043_AS_ETC_2,1.4279183,1.4196365,1.4196365,1.3851752,1.3862879,1.3865699,1.4282691,1.396118,1.3881222,1.3873972,1.3874659,1.3876,1.382666393,1.387041574,1.38745593,1.382544739,1.387108829,1.387596307,1.3828,1.387,1.3875,1.3827,1.3871,1.3876
i_242_2043_AS_ETC_3,1.7037544,1.6939449,1.6939449,1.6535152,1.6546393,1.6549382,1.704139,1.6661873,1.6567569,1.6559359,1.6559735,1.6561,1.651195064,1.655565418,1.655979615,1.651061899,1.655622575,1.656109876,1.6513,1.6555,1.656,1.6512,1.6556,1.6561
i_242_2043_AS_GI,0.0358459,0.0358999,0.0358999,0.0344661,0.0355005,0.0357125,0.0359955,0.0356226,0.0356673,0.035543,0.0355752,0.0357493,0.030846844,0.035242204,0.035656821,0.030787348,0.035364059,0.035851801,0.031015,0.035204,0.035658,0.030975,0.035379,0.035851
i_242_2043_AS_MC,0.214711,0.2137217,0.2137217,0.2079225,0.2089657,0.20921,0.2148935,0.2103781,0.2093684,0.2091555,0.2091862,0.2093499,0.204451785,0.208845171,0.209259819,0.204384723,0.208960406,0.20944819,0.20462,0.20881,0.20926,0.20457,0.20898,0.20945
i_242_2043_AS_MS_ears,0.2230153,0.2219125,0.2219125,0.215934,0.2169775,0.2172231,0.2232006,0.2184363,0.2174117,0.2171741,0.217236,0.2173661,0.212470064,0.216863353,0.217278003,0.212402646,0.216978277,0.217466061,0.21264,0.21683,0.21728,0.21259,0.21699,0.21747
i_242_2043_AS_MS_night,0.5462654,0.5432335,0.5432335,0.52939,0.5304359,0.5306856,0.5464963,0.5342059,0.5312773,0.5309112,0.5309477,0.5311099,0.526194465,0.530583637,0.53099829,0.526112737,0.530686003,0.531173799,0.52636,0.53055,0.531,0.5263,0.5307,0.53117
i_20201_4766_AS_PartA_GI_137km,-0.4745997,-0.4724423,-0.4724423,-0.4662002,-0.4651768,-0.4649969,-0.4745914,-0.466596,-0.4652875,-0.4654136,-0.4653971,-0.4652299,-0.470033512,-0.465621579,-0.465206462,-0.47028627,-0.465680826,-0.465190848,-0.46986,-0.46566,-0.46521,-0.4701,-0.46567,-0.46519
i_20201_4766_AS_PartB_ETC,-0.0882129,-0.0880422,-0.0880422,-0.0880483,-0.0870158,-0.08685,-0.0881947,-0.0870336,-0.0868344,-0.0869696,-0.0869701,-0.08681,-0.091673897,-0.087270323,-0.086855731,-0.091904668,-0.087302897,-0.086813187,-0.091505,-0.087308,-0.086854,-0.091716,-0.087288,-0.086814
i_20201_4766_AS_PartC_TrialA,-0.6519327,-0.6489539,-0.6489539,-0.6398289,-0.6388097,-0.6386466,-0.6519944,-0.6408966,-0.6390784,-0.6391603,-0.6391419,-0.6390057,-0.643756152,-0.639340718,-0.638925391,-0.644018123,-0.639411384,-0.638921325,-0.64358,-0.63938,-0.63892,-0.64383,-0.6394,-0.63892
i_20201_4766_AS_PartD_ETC_4,1.8170915,1.8081505,1.8081505,1.7794579,1.7805164,1.7807903,1.8174446,1.7869203,1.7820994,1.7817271,1.7817941,1.7819034,1.77675073,1.781105396,1.781516636,1.77662767,1.781197576,1.781684516,1.7769,1.7811,1.7815,1.7768,1.7812,1.7817
i_20201_4766_AS_PartD_ETC1,0.5974614,0.5941843,0.5941843,0.5831835,0.5842313,0.584475,0.5976197,0.5867018,0.5849678,0.584731,0.5847588,0.5848523,0.579920953,0.584307708,0.584721182,0.579732836,0.584325282,0.584814219,0.58009,0.58427,0.58472,0.57992,0.58434,0.58481
i_20201_4766_AS_PartD_ETC2_3,-0.2759588,-0.2748569,-0.2748569,-0.2717927,-0.2707646,-0.2705853,-0.2759517,-0.271483,-0.2707247,-0.2708821,-0.2708625,-0.2707107,-0.275519441,-0.271111685,-0.270696827,-0.27576119,-0.271157488,-0.270667631,-0.27535,-0.27115,-0.2707,-0.27557,-0.27114,-0.27067
i_20201_4766_AS_PartE_MC,-0.6971405,-0.6938954,-0.6938954,-0.6840873,-0.6830691,-0.682908,-0.6972098,-0.6853141,-0.6833629,-0.6834484,-0.683445,-0.6832598,-0.688038233,-0.683621943,-0.683206565,-0.688302451,-0.683695419,-0.683205345,-0.68787,-0.68366,-0.68321,-0.68811,-0.68368,-0.68321
i_100180_18_AS_PartA_Grid_B,1.6250915,1.6274211,1.6274211,1.6276341,1.6288973,1.6291,1.6247489,1.6279635,1.6279635,1.6282174,1.628111,1.6281399,1.623364421,1.628620569,1.629115234,1.62305105,1.628561056,1.629142238,1.6235,1.6286,1.6291,1.6233,1.6286,1.6291
i_100180_18_AS_PartB_ETC_10times,2.0166313,2.0194258,2.0194258,2.0199441,2.0211787,2.021453,2.0161969,2.0200598,2.0200598,2.0203787,2.0202183,2.0202282,2.015670562,2.020939464,2.02143517,2.015329785,2.020857422,2.021439802,2.0158,2.0209,2.0214,2.0156,2.0209,2.0214
i_100180_18_AS_PartB_ETC_25times,1.1109172,1.1126351,1.1126351,1.1123938,1.1136277,1.1139,1.1107006,1.1130026,1.1130456,1.1132324,1.1131286,1.1132134,1.10813414,1.113367085,1.113859784,1.107858567,1.113338296,1.113917195,1.1083,1.1133,1.1139,1.1081,1.1134,1.1139
i_100180_18_AS_PartB_ETC_35times,1.5445637,1.5467998,1.5467998,1.5469434,1.5481722,1.5484,1.5442405,1.5473121,1.5473121,1.5475887,1.547474,1.5475102,1.542674888,1.547927871,1.548422271,1.542367279,1.547873059,1.548453935,1.5428,1.5479,1.5484,1.5426,1.5479,1.5485
i_100180_18_AS_PartC_ETC_1_ZoneA,2.5565129,2.5598805,2.5598805,2.5608254,2.5620566,2.5623,2.5559575,2.5606335,2.5606335,2.5610344,2.5608385,2.5608361,2.556552775,2.56183207,2.562328545,2.556175238,2.561719141,2.56230239,2.5567,2.5618,2.5623,2.5564,2.5617,2.5623
i_100180_18_AS_PartC_ETC_2_ZoneD,2.1739548,2.176921,2.176921,2.1775665,2.1788281,2.1791,2.1734845,2.1775696,2.1776221,2.1779514,2.1777421,2.1777908,2.173292442,2.178565226,2.179061234,2.172940865,2.178474198,2.179056924,2.1735,2.1785,2.1791,2.1732,2.1785,2.1791
i_100180_18_AS_PartC_ETC_3and4_increases_saltwater,0.8322964,0.8337287,0.8337287,0.8332018,0.8344307,0.83466,0.8321517,0.8339729,0.8340148,0.834169,0.8340891,0.8341828,0.828949478,0.834167113,0.834658492,0.828695508,0.834155852,0.834733213,0.82912,0.83412,0.83466,0.82892,0.83417,0.83473
i_100180_25_AS_PartA_MassMeasuredEachBottle,-2.5777323,-2.5771236,-2.5771236,-2.5776345,-2.5765273,-2.576334,-2.5775242,-2.5763247,-2.5762009,-2.5763351,-2.5762711,-2.5760684,-2.581706299,-2.576843417,-2.576384614,-2.581622078,-2.576585274,-2.576046137,-2.5815,-2.5769,-2.5764,-2.5814,-2.5766,-2.576
i_100180_25_AS_PartA_SamePropertyMeasuredBothBottles,0.0288049,0.0288553,0.0288553,0.027496,0.0286651,0.02885,0.0290736,0.0291189,0.0291189,0.0289561,0.0290096,0.02914,0.023533286,0.028388771,0.028846819,0.023568816,0.028606104,0.029144186,0.023726,0.028347,0.028848,0.023774,0.028623,0.029144
i_100180_25_AS_PartAMeasurementFromEachBottle,1.0309002,1.0306201,1.0306201,1.0288236,1.0299637,1.0302,1.0311406,1.0306319,1.0305865,1.0303943,1.0304227,1.0305465,1.024918363,1.029751542,1.03020746,1.024930635,1.029948734,1.030484278,1.0251,1.0297,1.0302,1.0251,1.03,1.0305
i_100180_25_AS_PartB_DifferenceInMeasurements,-0.1322717,-0.1321781,-0.1321781,-0.1334715,-0.1323259,-0.13212,-0.1320153,-0.1318865,-0.1318433,-0.1320212,-0.131959,-0.13183,-0.137442667,-0.132584606,-0.13212631,-0.137403349,-0.132364024,-0.131825644,-0.13725,-0.13263,-0.13212,-0.1372,-0.13235,-0.13183
i_100180_25_AS_PartB_UnitsSelected,-1.4649843,-1.4645653,-1.4645653,-1.4654084,-1.4642894,-1.4641,-1.4647697,-1.4639859,-1.463887,-1.464037,-1.4639864,-1.4638,-1.469440609,-1.464572742,-1.464113486,-1.469372787,-1.464328004,-1.463788416,-1.4692,-1.4646,-1.4641,-1.4692,-1.4643,-1.4638
i_100180_25_AS_PartC_MatterConserved,-1.8892064,-1.8887084,-1.8887084,-1.889405,-1.8882674,-1.8881,-1.8889567,-1.8880045,-1.8879003,-1.8880644,-1.8880135,-1.8878,-1.893453444,-1.88858634,-1.888127148,-1.89337843,-1.888335644,-1.8877961,-1.8933,-1.8886,-1.8881,-1.8932,-1.8883,-1.8878
i_100180_25_AS_PartD_Prediction,-1.1416735,-1.141331,-1.141331,-1.1422613,-1.1411088,-1.1409479,-1.1414447,-1.1407901,-1.1406987,-1.140879,-1.1408172,-1.1406508,-1.146280028,-1.141412734,-1.140953539,-1.14621841,-1.141173195,-1.140633702,-1.1461,-1.1415,-1.141,-1.146,-1.1412,-1.1406
i_10104_41767_AS_CareForYoung,0.1395563,0.1395552,0.1395552,0.1378432,0.1389048,0.1391157,0.1396303,0.1391203,0.1391203,0.1389601,0.1389656,0.1391325,0.134117347,0.138645921,0.13907308,0.13396532,0.138691184,0.139194721,0.13429,0.13861,0.13907,0.13416,0.13871,0.13919
i_10104_41767_AS_PartAGraph,1.3754436,1.3696285,1.3696285,1.3555914,1.3566549,1.3569,1.3757432,1.3577531,1.3572268,1.357014,1.3570711,1.357152,1.351923486,1.356455011,1.356882192,1.351871719,1.356607255,1.35711109,1.3521,1.3564,1.3569,1.3521,1.3566,1.3571
i_10104_41767_AS_PartBETC,1.4583113,1.4521036,1.4521036,1.4372466,1.4383524,1.4385,1.4586256,1.4394803,1.4388884,1.4386967,1.4387082,1.438855,1.43358273,1.438114126,1.438541278,1.433537711,1.438273481,1.438777292,1.4338,1.4381,1.4385,1.4337,1.4383,1.4388
i_10104_41767_AS_PartCMC,1.9941827,1.9855082,1.9855082,1.9655039,1.966605,1.9668,1.994589,1.9681178,1.9672761,1.9670672,1.9671094,1.9672248,1.961865506,1.966395214,1.966822106,1.961861332,1.966597417,1.967100957,1.962,1.9664,1.9668,1.9621,1.9666,1.9671
i_10104_41767_AS_PartE_ETC,-1.8529288,-1.8448291,-1.8448291,-1.8299497,-1.828922,-1.828735,-1.8531023,-1.829823,-1.8290957,-1.8292344,-1.8291842,-1.829043,-1.83373728,-1.829227684,-1.828802017,-1.833991461,-1.829295473,-1.828794282,-1.8336,-1.8293,-1.8288,-1.8338,-1.8293,-1.8288
i_10104_41767_AS_Predators,1.0906367,1.086183,1.086183,1.0749893,1.0760746,1.0763,1.0908853,1.0769521,1.0765512,1.0763393,1.0763969,1.076501,1.071307431,1.075839097,1.076266351,1.071232037,1.075966362,1.076470239,1.0715,1.0758,1.0763,1.0714,1.076,1.0765
i_10104_41767_AS_Table,-0.1110094,-0.1098214,-0.1098214,-0.1091641,-0.1080841,-0.1078949,-0.1109965,-0.1081132,-0.1079756,-0.1081054,-0.1080698,-0.1079372,-0.112900187,-0.108373291,-0.107946243,-0.113070148,-0.108347483,-0.10784415,-0.11273,-0.10841,-0.10794,-0.11288,-0.10833,-0.10784
i_242_1928_AS_PartA_Layer1,0.4670973,0.4668921,0.4668921,0.4655328,0.466663,0.4669,0.4671964,0.4670001,0.4670001,0.4668404,0.4668977,0.4670485,0.461610676,0.466441549,0.466896908,0.461439997,0.466475347,0.467011437,0.46179,0.4664,0.4669,0.46165,0.46649,0.46701
i_242_1928_AS_PartA_Layer2,0.3593991,0.3592396,0.3592396,0.3579234,0.3590529,0.35929,0.3594812,0.3593631,0.3593631,0.3592175,0.3592742,0.3594,0.353999598,0.358830662,0.359286067,0.353827347,0.358861853,0.359397959,0.35418,0.35879,0.35929,0.35403,0.35888,0.3594
i_242_1928_AS_PartA_Layer3,-0.1826679,-0.1824671,-0.1824671,-0.1835123,-0.1823875,-0.18216,-0.1825659,-0.1821682,-0.18213,-0.1822865,-0.1822476,-0.18206,-0.18744297,-0.18261377,-0.182158402,-0.18762204,-0.182594864,-0.182059003,-0.18726,-0.18266,-0.18216,-0.18742,-0.18258,-0.18206
i_242_1928_AS_PartA_Layer4,-0.0689967,-0.0688798,-0.0688798,-0.0699641,-0.0688382,-0.06861,-0.0688927,-0.0685788,-0.0685788,-0.068724,-0.0686844,-0.06851,-0.073893625,-0.069063639,-0.068608225,-0.074071384,-0.069042249,-0.068506291,-0.073708,-0.069105,-0.068607,-0.073866,-0.069026,-0.068507
i_242_1928_AS_PartB_LakeBeforeVolcano,0.0138647,0.0139418,0.0139418,0.0127979,0.0139246,0.01416,0.0139433,0.0141776,0.0142158,0.0140485,0.0140843,0.01426,0.008869369,0.013699796,0.01415523,0.008692598,0.013723021,0.014259034,0.0090546,0.013658,0.014157,0.0088986,0.01374,0.014258
i_242_1928_AS_PartB_RiverBeforeVolcano,-0.4599305,-0.4595591,-0.4595591,-0.4604823,-0.4593344,-0.45913,-0.4598481,-0.4591689,-0.4591275,-0.459268,-0.4592438,-0.4590834,-0.464415337,-0.45958892,-0.459133744,-0.464597477,-0.459575968,-0.459040441,-0.46423,-0.45963,-0.45913,-0.46439,-0.45956,-0.45904
i_242_1928_AS_PartB_VolcanoBeforeLake,0.5475134,0.547268,0.547268,0.5458424,0.5469732,0.54721,0.5476253,0.5473424,0.5473424,0.5471601,0.5472179,0.5473591,0.541921734,0.546752347,0.547207661,0.541752285,0.546788132,0.547324197,0.5421,0.54671,0.54721,0.54196,0.5468,0.54732
i_242_2748_AS_PartA_MS_freshwater,0.5291433,0.5159332,0.5159332,0.5143634,0.5153717,0.5155715,0.5295982,0.5222374,0.519698,0.5186727,0.5185165,0.518563,0.513948215,0.518092205,0.518468254,0.513773289,0.518109062,0.518556658,0.51411,0.51806,0.51847,0.51395,0.51812,0.51856
i_242_2748_AS_PartA_MS_Saltwater,0.2642357,0.2574727,0.2574727,0.2561375,0.257146,0.2573398,0.2644813,0.2608292,0.2595168,0.2589095,0.2588219,0.25892,0.254234526,0.258466651,0.258857886,0.254038027,0.258459742,0.258923287,0.2544,0.25843,0.25886,0.25422,0.25847,0.25892
i_242_2748_AS_PartB_GI,-1.4058976,-1.3719025,-1.3719025,-1.3718818,-1.3708503,-1.3707029,-1.4069239,-1.3873456,-1.3808216,-1.3788235,-1.3783286,-1.3780345,-1.383268846,-1.378485115,-1.377998118,-1.383525966,-1.378568099,-1.378004166,-1.3831,-1.3785,-1.378,-1.3833,-1.3786,-1.378
i_242_2748_AS_PartC_MC,-0.086085,-0.084169,-0.084169,-0.0851918,-0.0841832,-0.0839902,-0.086135,-0.0848137,-0.0844517,-0.0844926,-0.0844298,-0.0843452,-0.089103651,-0.084753172,-0.084341499,-0.08932466,-0.084787774,-0.08430279,-0.088936,-0.084791,-0.08434,-0.089138,-0.084773,-0.084303
i_242_2748_AS_PartD_MC,0.1589739,0.154779,0.154779,0.1535377,0.1545463,0.1547398,0.1591201,0.156973,0.1561369,0.1556902,0.1556352,0.1557594,0.151034962,0.155302505,0.155699851,0.15083054,0.155286745,0.155756702,0.1512,0.15527,0.1557,0.15101,0.1553,0.15576
i_242_2748_AS_PartE_ETC_increase,-0.5242256,-0.5113766,-0.5113766,-0.5120525,-0.5110439,-0.5108592,-0.5246386,-0.5170806,-0.5146045,-0.5139502,-0.5137675,-0.5135888,-0.518502991,-0.514004087,-0.513566705,-0.518745922,-0.514064835,-0.513552905,-0.51833,-0.51404,-0.51357,-0.51855,-0.51405,-0.51355
i_242_2748_AS_PartE_help,-0.2137561,-0.2086346,-0.2086346,-0.2095802,-0.2085716,-0.2083857,-0.2139197,-0.2107673,-0.2098183,-0.2096318,-0.2095391,-0.2093981,-0.214231155,-0.20983733,-0.209418159,-0.214459634,-0.209880618,-0.209387774,-0.21406,-0.20988,-0.20942,-0.21427,-0.20987,-0.20939
i_242_2731_AS_Birth_Both,0.8965692,0.8943995,0.8943995,0.8899558,0.8910952,0.8913177,0.896734,0.8917263,0.8916752,0.8914035,0.8914057,0.89153,0.886198982,0.890920533,0.891365188,0.886083216,0.891006767,0.891529756,0.88637,0.89088,0.89137,0.88629,0.89102,0.89153
i_242_2731_AS_CrownCycle,-2.4238941,-2.4191298,-2.4191298,-2.4133666,-2.4122743,-2.4121,-2.4238709,-2.4121845,-2.4120521,-2.4122103,-2.4121942,-2.411976,-2.417165601,-2.412516079,-2.412077451,-2.417183518,-2.412368357,-2.411853758,-2.417,-2.4126,-2.4121,-2.417,-2.4124,-2.4119
i_242_2731_AS_Growth_Both,1.8597176,1.855716,1.855716,1.8485171,1.8496363,1.8499344,1.8599685,1.8505045,1.8503856,1.8500562,1.8500811,1.8502169,1.844783495,1.849507478,1.849952106,1.84464131,1.849576548,1.850099835,1.845,1.8495,1.85,1.8448,1.8496,1.8501
i_242_2731_AS_MC2,1.2629025,1.2599491,1.2599491,1.2544529,1.255575,1.2558338,1.263121,1.2562892,1.2562371,1.255952,1.2559779,1.256105,1.250704339,1.255428058,1.255872819,1.250578445,1.255507896,1.256031139,1.2509,1.2554,1.2559,1.2508,1.2555,1.256
i_242_2731_AS_Metamorphosis_Butterfly,0.6678573,0.66617,0.66617,0.6624465,0.6635829,0.6637952,0.6680404,0.6641848,0.6641354,0.6638802,0.6638631,0.66402,0.658685019,0.663404407,0.663848921,0.658575538,0.663494486,0.664017227,0.65886,0.66336,0.66385,0.65878,0.66351,0.66402
i_242_2731_AS_MonarchCycle,-0.5847765,-0.5837277,-0.5837277,-0.5835084,-0.5824085,-0.58215,-0.5846668,-0.5820657,-0.5820173,-0.5822214,-0.5822091,-0.5820083,-0.587290273,-0.582592681,-0.582149895,-0.587365361,-0.582482481,-0.581962255,-0.58711,-0.58263,-0.58215,-0.58717,-0.58247,-0.58196
i_242_2731_AS_Reproduction_Both,0.8593698,0.8573079,0.8573079,0.8529768,0.8541158,0.854338,0.8595953,0.8547248,0.8546752,0.8544208,0.8544232,0.85455,0.84921926,0.853940502,0.854385138,0.849104518,0.854027368,0.854550322,0.84939,0.8539,0.85439,0.84931,0.85404,0.85455
i_242_2932_AS_ETC_DecreaseEnergy_Rolling_IncreaseEnergy_Resting,-0.1874288,-0.1863168,-0.1863168,-0.1860699,-0.184996,-0.1848028,-0.1874244,-0.1849729,-0.1848521,-0.1849716,-0.1849531,-0.18483,-0.189866409,-0.185286646,-0.184854848,-0.19011447,-0.185342259,-0.184833696,-0.18969,-0.18533,-0.18485,-0.18992,-0.18533,-0.18483
